"hotel","location","ranking","rating","review_count","min_price_usd","max_price_usd","review","date"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","Firstly when we arrived at the restaurant there was a problem with with my reservation. I had booked through tripadvisor, but the resurant never accepted this request so me and my friends did not have a tabel. However, they handled the situation as well as...they could and found us a tabel. The waiter was excellent, and had a grate sense of humor. The food tasted amazing, but the meat was not the right colour, however we let the waiter know and he offered to fix it, but we did not  feel the need to change the meat because the flavour and the tenderness. Overall a grate place to eat, and I will strongly recommend the fileto arni!More","Date of visit: July 2023"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","I’m a big fan of Greek food and living in Ireland leaves me with basically zero options therefore when I travel I like to try Greek restaurants, this is one of the best ones I’ve been to.","Date of visit: August 2023"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","My family and I were able to get a reservation in the afternoon and dine that (Monday) evening at Maestro. My son loved the rack of lamb, and the morsel he saved for me was delicious. I had a wonderful arctic char dish, and we...all agreed that the meatballs my husband ordered were fantastic. The service was impeccable, gracious, and seemingly effortless. The desserts were also amazing. Highly recommended!More","Date of visit: August 2023"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","Great food and service. We shared the «pikilia» dish and it was superb. I’m Turkish and the köfte were really good, as was the lamb. The lamb was in fact quite amazing. The waiters were helpful and attentive. This was a great food experience! The...staff even helped us get a taxi after our meal. Thumbs way up!More","Date of visit: July 2023"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","Service, food and atmosphere were excellent! I really recommend this restaurant. Location is a bit away from the center of Stockholm, but it’s worth the effort to jump on the bus or taxi to get there.","Date of visit: July 2023"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","Excellent food and wine pairing. A small trip to Greece in form of a nice dinner. Extremely friendly and high-quality service.","Date of visit: July 2023"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","I was passing by and saw this restaurant and decided to sit in it. The food was quite good, but I am leaving 4 stars because of the long wait for the food. When I sat in it, it was a weekday and the restaurant...was almost empty, so the crowd is no excuse.More","Date of visit: March 2023"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","We had a delicious meal. The employees understood what it is like to provide their guests with a pleasant evening. The food was super good and the price was also very acceptable.","Date of visit: June 2023"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","We had a great dinner at this restaurant. My husband had the lamb chops and I had the beef tenderloin which was tender and delectable. Staff is helpful and not intrusive. The restaurant has Indoor and outdoor seating but there were a number of ambulances...with sirens screaming during our dinner. Highly recommend.More","Date of visit: June 2023"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","Fantastic service, friendly staff and  excellent food, what do you want more? Close to Skanstull Metro station and Clarion hotel.","Date of visit: June 2023"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","Definitely the best restaurant we went to in Stockholm so far. The bifteki will remind you of your mom's cooking. Try the spicy cheese salad and the Septem greek beer.","Date of visit: April 2023"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","Very hard to find same quality and tasty Greek food in town. Fantastic food- hard to find anything on minus. Also the people there were so friendly which make experience even better","Date of visit: May 2023"
"Restaurant Anglais","Humlegårdsgatan 23, Stockholm 114 46 Sweden","#5 of 2,847 Restaurants in Stockholm","4.5","(163)","","","The food was excellent plenty of it and delicious. Service was excellent - friendly and very informative. It was excellent value for money and would thoroughly recommend it.","Date of visit: November 2023"
"Restaurant Anglais","Humlegårdsgatan 23, Stockholm 114 46 Sweden","#5 of 2,847 Restaurants in Stockholm","4.5","(163)","","","Excellent food and top service. Our waiter (Tomas) was really attentive and the food was superb. Really recommend the tuna!","Date of visit: November 2023"
"Restaurant Anglais","Humlegårdsgatan 23, Stockholm 114 46 Sweden","#5 of 2,847 Restaurants in Stockholm","4.5","(163)","","","Tomas was a wonderful server who made our outing even more satisying with his promptness and attention to details.  The shrimp toast skagen was fresh and tasty.  We will be back!More","Date of visit: October 2023"
"Restaurant Anglais","Humlegårdsgatan 23, Stockholm 114 46 Sweden","#5 of 2,847 Restaurants in Stockholm","4.5","(163)","","","I had the pleasure of being served by Tomas.
Tomas is very professional and showed a high level of hospitality.  I ordered local Swedish cuisine in both my visits!
I highly recommend the Anglais to anyone who wishes to have a great meal with even...better service!More","Date of visit: October 2023"
"Restaurant Anglais","Humlegårdsgatan 23, Stockholm 114 46 Sweden","#5 of 2,847 Restaurants in Stockholm","4.5","(163)","","","The food was delicious and the service was excellent. Alex, our waiter, took very good care of us. 
Would definitely eat there again.More","Date of visit: June 2023"
"Restaurant Anglais","Humlegårdsgatan 23, Stockholm 114 46 Sweden","#5 of 2,847 Restaurants in Stockholm","4.5","(163)","","","It was the first time my family travelled to Stockholm, and we were starving after the flight. I didn't call to reserve any table but Tomas is kind enough to get us a nice table next to the window. And since we are traveling, we...would like to try some local dishes, Tomas recommended us the Toast Skagen and Anglais fish and seafood stew, i added the Caesars salad. I also ordered the local beer. Everything went really well. Tomas provided us with a friendly yet professional services. Totally recommended.More","Date of visit: April 2023"
"Restaurant Anglais","Humlegårdsgatan 23, Stockholm 114 46 Sweden","#5 of 2,847 Restaurants in Stockholm","4.5","(163)","","","Cute place but fish soup was horrible. Way too think and not fresh fish. Recommend going with a pizza toast or a salad. Better luck next time!More","Date of visit: April 2023"
"Restaurant Anglais","Humlegårdsgatan 23, Stockholm 114 46 Sweden","#5 of 2,847 Restaurants in Stockholm","4.5","(163)","","","We had an excellent evening with a great 3- course dinner and more than perfect service. Tomas and the rest of the staff really made us feel very good and we enjoyed our romantic evening very much.
We were very satisfied and strongly recommend the...place.

Maria CorrêaMore","Date of visit: November 2022"
"Restaurant Anglais","Humlegårdsgatan 23, Stockholm 114 46 Sweden","#5 of 2,847 Restaurants in Stockholm","4.5","(163)","","","Was pleasantly surprised. Hotel chain restaurants often give you the bare minimum, but this was clearly above. Food had some actual flavor and portion were big enough. The fries deserve a star oddly enough. Just perfectly crispy and salted oh so right. Service was exceptional,...so nice and friendly and chatty and fast. Some ""fancy"" places should send their staff here to learn. Next trip in a couple of weeks, where the hotel lacks, the restaurant and especially the staff cover it.More","Date of visit: November 2022"
"Restaurant Anglais","Humlegårdsgatan 23, Stockholm 114 46 Sweden","#5 of 2,847 Restaurants in Stockholm","4.5","(163)","","","Super friendly and attentive staff. The food was wonderful as well. Came there 3 times and enjoyed every time. Thanks for the Hattrick ;-)More","Date of visit: October 2022"
"Restaurant Anglais","Humlegårdsgatan 23, Stockholm 114 46 Sweden","#5 of 2,847 Restaurants in Stockholm","4.5","(163)","","","The stew was Great, and the quality was exceptional. It was a lovely evening. I would love to come back","Date of visit: October 2022"
"Restaurant Anglais","Humlegårdsgatan 23, Stockholm 114 46 Sweden","#5 of 2,847 Restaurants in Stockholm","4.5","(163)","","","Lovely meal with a large group for business, food good and Alex was an incredible host and made sure we had a wonderful evening…. Even as meat eaters we would recommend the Greenlicious burger (vegan)…. Thanks for the recommendation Alex….More","Date of visit: October 2022"
